image_file,simulated_event,red_index,smoke_index,brightness,contrast,texture,edge_density
data/images/frame_123.png,normal,0.013998213224112988,0.09144536701962352,0.46264922618865967,0.05182327702641487,0.025668736547231674,0.0203125
data/images/frame_124.png,normal,0.007020474877208471,0.0977693384885788,0.4641954004764557,0.05387892201542854,0.02508283592760563,0.0196875
data/images/frame_125.png,normal,0.025219159200787544,0.07895124303177,0.465800940990448,0.04977911710739136,0.025924377143383026,0.026171875
data/images/frame_126.png,normal,0.01953696832060814,0.06202959559236964,0.4748013913631439,0.044954247772693634,0.025288086384534836,0.023072916666666665
data/images/frame_127.png,normal,0.031997956335544586,0.09585201498121024,0.45408737659454346,0.05047176405787468,0.02542543038725853,0.01765625
data/images/frame_128.png,normal,0.012007300741970539,0.08814936151107153,0.4663819968700409,0.05241934955120087,0.024313077330589294,0.017057291666666665
data/images/frame_129.png,normal,0.01873391680419445,0.0982020136838158,0.4617457985877991,0.05381203442811966,0.024792619049549103,0.01671875
data/images/frame_130.png,industrial_dust,0.05169112607836723,0.08354812415937583,0.46381616592407227,0.054209716618061066,0.017827298492193222,0.00013020833333333333
data/images/frame_131.png,industrial_dust,0.05137735232710838,0.03686889012033741,0.47632843255996704,0.04509815573692322,0.01743944361805916,5.208333333333334e-05
data/images/frame_132.png,industrial_dust,0.04893790930509567,0.05120187246551116,0.4749400317668915,0.04881109297275543,0.017614126205444336,0.00015625
data/images/frame_133.png,industrial_dust,0.04487714543938637,0.07504130947093168,0.4640871286392212,0.054268449544906616,0.01788455620408058,0.0
data/images/frame_134.png,industrial_dust,0.06382429599761963,0.02108959107970198,0.4856209456920624,0.03972921520471573,0.017693866044282913,0.0
data/images/frame_135.png,industrial_dust,0.04164108261466026,0.058876477604111035,0.4731031358242035,0.05101679265499115,0.018571199849247932,0.0
data/images/frame_136.png,industrial_dust,0.0487535260617733,0.039289785344153644,0.47894784808158875,0.045265235006809235,0.017596423625946045,2.604166666666667e-05
data/images/frame_137.png,industrial_dust,0.05074208602309227,0.026291965562850236,0.48441940546035767,0.04142560064792633,0.01705084927380085,0.0
data/images/frame_138.png,industrial_dust,0.07028518617153168,0.033245071930189926,0.48256662487983704,0.04472408816218376,0.018029263243079185,2.604166666666667e-05
data/images/frame_139.png,industrial_dust,0.0744166150689125,0.03369254030287266,0.4772094786167145,0.04440860077738762,0.017247013747692108,0.0
data/images/frame_140.png,industrial_dust,0.046896494925022125,0.03620794134214521,0.47755351662635803,0.04294877499341965,0.016804540529847145,5.208333333333334e-05
data/images/frame_141.png,industrial_dust,0.061036404222249985,0.02394031951824824,0.48323339223861694,0.040157683193683624,0.017114978283643723,0.0
data/images/frame_142.png,normal,0.013353249058127403,0.10352646230409543,0.4583306312561035,0.05562780052423477,0.025493770837783813,0.021692708333333335
data/images/frame_143.png,normal,0.0378500297665596,0.08666639244183898,0.4641776978969574,0.051734279841184616,0.02479613944888115,0.018958333333333334
data/images/frame_144.png,normal,0.028780486434698105,0.07253873888403177,0.4719274938106537,0.04869575798511505,0.025541361421346664,0.027916666666666666
data/images/frame_145.png,normal,0.009077103808522224,0.1199071824674805,0.4558666944503784,0.05840899050235748,0.025645988062024117,0.017994791666666666
data/images/frame_146.png,normal,0.02887178398668766,0.06895728876814247,0.46736347675323486,0.046173591166734695,0.0254348237067461,0.019947916666666666
data/images/frame_147.png,normal,0.020830169320106506,0.08713935054838658,0.465964674949646,0.05228316783905029,0.024850742891430855,0.019375
data/images/frame_148.png,normal,0.03465471789240837,0.08734945506478349,0.4593525826931,0.0503852553665638,0.026091329753398895,0.019322916666666665
data/images/frame_149.png,normal,0.02778906561434269,0.10292177560428778,0.45663338899612427,0.05420072376728058,0.02264474518597126,0.0128125
data/images/frame_150.png,normal,0.02819623239338398,0.07396824829901258,0.46964380145072937,0.04815637692809105,0.025742627680301666,0.019973958333333333
data/images/frame_151.png,normal,0.04228569567203522,0.1119418038179477,0.4487698972225189,0.05218146741390228,0.023916546255350113,0.010286458333333333
data/images/frame_152.png,normal,0.023962317034602165,0.10434324542681377,0.4577484726905823,0.053260523825883865,0.025476720184087753,0.016979166666666667
data/images/frame_153.png,normal,0.004745403304696083,0.10366083198537429,0.46027863025665283,0.05426665395498276,0.02346814051270485,0.012421875
data/images/frame_154.png,normal,0.02061953768134117,0.09318033996969462,0.4634665548801422,0.053493931889534,0.023937705904245377,0.017005208333333334
data/images/frame_155.png,normal,0.032413043081760406,0.09230423239370188,0.45608046650886536,0.049910157918930054,0.023828737437725067,0.01234375
data/images/frame_156.png,normal,0.02110748551785946,0.09831989118208488,0.45858892798423767,0.0545978844165802,0.025096828117966652,0.020859375
data/images/frame_157.png,normal,0.020530637353658676,0.07864321720475952,0.4637989401817322,0.04911450296640396,0.024609193205833435,0.01796875
data/images/frame_158.png,normal,0.01877634786069393,0.07856691649804513,0.4608254134654999,0.0470433309674263,0.024241948500275612,0.015989583333333335
data/images/frame_159.png,normal,0.023849623277783394,0.08163914667442441,0.4679381251335144,0.05103180930018425,0.024269796907901764,0.019036458333333332
