timestamp,mission_minute,latitude,longitude,altitude,pm25,pm10,co2,no2,so2,voc,temperature,humidity,wind_speed,image_file,simulated_event
2026-01-01 08:46:00,46,-6.90941418066086,107.61297120418101,90.06194506446313,33.014924877380096,62.46710656675127,434.1780674278263,20.70740447587521,8.47318024069706,0.32095683759705657,30.366966163458628,64.70707930303851,2.388833579862472,data/images/frame_023.png,normal
2026-01-01 08:48:00,48,-6.909180808280648,107.6130159417682,85.9073226817391,30.39214989603231,61.37176786914513,451.5741423788672,20.969845405386174,6.890862233514696,0.32809968655701494,30.359894094065254,67.02488588723847,2.1013284281072506,data/images/frame_024.png,normal
2026-01-01 08:50:00,50,-6.9085742547303255,107.61244522793538,89.39348902628227,30.205667649830513,66.55915477914664,455.5042245696262,24.832344261245023,9.26975238042135,0.3309757904003694,30.184481985347563,63.0365534257064,2.62781188745503,data/images/frame_025.png,normal
2026-01-01 08:52:00,52,-6.908482667255955,107.61272006364034,89.38830311094279,33.27176195568494,55.513960970813294,458.3610971083654,21.437482594597952,9.293894087005016,0.3387129783398748,30.238458562154293,63.204353848310745,2.745357594151408,data/images/frame_026.png,normal
2026-01-01 08:54:00,54,-6.908390498313628,107.61256975277358,82.25381907228893,34.47506512185128,63.76818627353949,441.0159066085239,20.01386307227402,8.409631011993127,0.2893139103408868,30.37985950952528,59.96065248054244,2.79768015987436,data/images/frame_027.png,normal
2026-01-01 08:56:00,56,-6.908955086689418,107.61223731444655,90.46454244864933,31.151144343025226,62.82010119186151,469.1967259076976,18.173922707204714,7.934416801972451,0.3341320959447914,30.720437537150936,57.019819247546266,3.0717673451480847,data/images/frame_028.png,normal
2026-01-01 08:58:00,58,-6.909139120653638,107.61229645688319,88.09531946779416,33.411933325035776,62.03904922656908,452.9824791053632,22.414752612209366,7.737857652225845,0.31514904690588924,30.86235703788339,61.18287878689442,3.23281736404894,data/images/frame_029.png,normal
2026-01-01 09:00:00,60,-6.908753160713489,107.61178778264046,89.94436823375206,29.196038963141717,57.29957594619072,452.9325341932533,23.47950564836207,8.456209013644553,0.3513874460253125,30.03830653576393,62.16485918429125,3.4459473831411858,data/images/frame_030.png,normal
2026-01-01 09:02:00,62,-6.908487098919222,107.61166356961154,88.5250333801919,34.53094817020815,58.9237323073005,452.1018133200063,24.33930404604232,7.1810597938394505,0.2860493908818416,31.593662410062883,61.836692244044215,2.2024111478707695,data/images/frame_031.png,normal
2026-01-01 09:04:00,64,-6.90910287786603,107.61101289136731,88.06277827164102,25.44604988395426,61.18677063889477,445.4150365227029,22.822479682087664,9.037464675899345,0.31982793287449435,30.811955924923794,62.917684840266276,2.3822557510104287,data/images/frame_032.png,normal
2026-01-01 09:06:00,66,-6.908528776557932,107.61102458909147,88.1790099618944,32.54816455537167,59.104379124833265,457.5657392713872,21.521489375085793,8.392112844322279,0.335999167482457,30.287070279819137,61.66067457176608,2.9156687568856072,data/images/frame_033.png,normal
2026-01-01 09:08:00,68,-6.9092482762300484,107.61039700272859,81.95144829275158,29.891253781448487,61.6757224876068,464.58363121410645,24.385179567012898,8.438272125385856,0.34785243883197303,29.580365596943548,60.30215421086664,3.076298711291953,data/images/frame_034.png,normal
2026-01-01 09:10:00,70,-6.908773052654148,107.61026400688058,84.38882208945795,32.26454349727281,68.41425266755702,435.0937158752216,22.688721273874915,7.665760254244184,0.324498999741912,29.988759532002504,59.67110410809184,2.6531628645646097,data/images/frame_035.png,normal
2026-01-01 09:12:00,72,-6.908889685877402,107.60976669675355,88.69646009661362,28.765980332966055,62.457403458366194,449.54115156898024,22.550483799547752,8.789514139812715,0.3441394692637211,30.405420033977077,60.455920479249926,2.3659572004895297,data/images/frame_036.png,normal
2026-01-01 09:14:00,74,-6.909018045319864,107.60960553879002,88.8191133260674,29.808975762323406,61.938867439307394,475.3215293013437,25.66574212858097,8.554427767897334,0.3134975136863117,30.549306163802996,64.48208594618407,2.834053615607936,data/images/frame_037.png,normal
2026-01-01 09:16:00,76,-6.908753139434508,107.60951336467309,86.28977268095602,26.28012765849383,50.855251379470324,438.56301381158755,21.060943163205685,8.26048273735642,0.35617818033886883,30.705756025527954,62.39109783988352,2.365472796505906,data/images/frame_038.png,normal
2026-01-01 09:18:00,78,-6.9088497433675,107.60923441441076,85.97504958286439,31.172151363296546,58.448650356892394,464.76493623787155,19.781639975859033,8.493394693603442,0.3708355438595816,30.5512195273933,60.81201088450432,2.677265074752555,data/images/frame_039.png,normal
2026-01-01 09:20:00,80,-6.909188445503389,107.60958396233858,84.81720121879621,27.75420786402659,61.68121916067719,441.7721729966839,22.977052986851938,9.347027461618577,0.313102170945089,31.010837915352372,61.30350293828828,2.506175447901178,data/images/frame_040.png,normal
2026-01-01 09:22:00,82,-6.909447387971588,107.60909086860487,83.1978929561744,24.754839492063386,52.76518985806026,468.3136871467887,23.32363576675026,7.890893067034003,0.2643280035959962,31.183624221795405,56.795504558323614,2.400147270171074,data/images/frame_041.png,normal
2026-01-01 09:24:00,84,-6.910261876009567,107.60859464978913,90.9382756176021,25.518660580528845,57.88235766972669,453.06268012454655,21.482208534024842,9.08402981456444,0.30837294260030496,30.969507436137867,59.909731895765354,2.6307685934498313,data/images/frame_042.png,normal
2026-01-01 09:26:00,86,-6.909511525750682,107.60831343351276,85.89682119295291,31.94557226142088,58.06661781961337,468.6014315569021,20.75726629667492,9.597585835172577,0.30083302938408163,31.51604192207712,58.82407566238774,2.1064870838297307,data/images/frame_043.png,normal
2026-01-01 09:28:00,88,-6.909784464371252,107.6086339907477,81.61909537514138,25.026486679016664,61.48445199914949,445.14213916561465,23.52847718810885,6.497596090843817,0.2756022953044891,30.36674518391687,60.07502417038592,2.5237225997578054,data/images/frame_044.png,normal
2026-01-01 09:30:00,90,-6.910453177856481,107.60779624159628,82.92466343257432,28.840899876975204,53.7472657490074,459.9068435701089,22.555947169874873,8.697818980547705,0.3068407163487691,30.714838994434906,60.51622305368259,2.2571813014648727,data/images/frame_045.png,normal
2026-01-01 09:32:00,92,-6.9101516642267375,107.60827467469844,81.37548220334801,25.24798711544392,53.938527197485996,450.359461335529,21.857988932938298,8.404859787080252,0.27139945779879404,30.66054957118218,59.22537030968364,1.8985927869416992,data/images/frame_046.png,normal
2026-01-01 09:34:00,94,-6.91020611374225,107.60771739785238,80.59244020771575,24.50944495891261,57.268195848807935,454.1011060188677,19.522533955284995,8.48740042237439,0.25173658701899,30.506172386239196,62.44610851287981,2.27239813670278,data/images/frame_047.png,normal
2026-01-01 09:36:00,96,-6.91031317439169,107.60761510647698,79.72971951672085,26.887946145325607,52.37006312243052,459.24495821264503,24.61572186027302,7.363289274838839,0.2647082152202649,30.962786937502294,55.022441769387804,1.7485790041650695,data/images/frame_048.png,normal
2026-01-01 09:38:00,98,-6.9108145496951146,107.60748080655004,76.21910330397417,24.33526954104266,54.89460038464327,444.1075925030747,22.355025844909857,8.464498430231787,0.2387863571788424,30.90854761254251,65.57908582558943,1.5220857632205376,data/images/frame_049.png,normal
2026-01-01 09:40:00,100,-6.910980314534651,107.6067132762863,83.0934455476365,28.75011691251391,58.4101500175112,429.7773755815473,21.72600357799801,7.407911226443241,0.2865455784788805,30.50931993255656,59.419296203941684,2.236941693481198,data/images/frame_050.png,normal
2026-01-01 09:42:00,102,-6.911709831304501,107.60675398252866,76.22100889549215,25.293453397095675,62.504712353649,444.3346012621374,20.674281711174064,8.412340537491625,0.2626727027158735,30.20781106619721,62.786797941502215,2.080142700965398,data/images/frame_051.png,normal
2026-01-01 09:44:00,104,-6.9114892076957215,107.60629926103657,76.76535818891172,30.11852834728968,67.01608107507904,444.3456943637734,16.983193778731867,7.908411909967695,0.268516620872779,31.38946503560114,58.39862101751166,1.1000237453519395,data/images/frame_052.png,normal
2026-01-01 09:46:00,106,-6.9119152977125164,107.60595034453738,79.08916640927242,30.840891990800973,55.8778093394921,444.7167886493412,20.061312099466818,8.606407394767013,0.2299301480182198,31.00160989835046,57.26833799229064,2.139280609056082,data/images/frame_053.png,normal
2026-01-01 09:48:00,108,-6.912094623042853,107.6059333422763,82.23691513558654,81.36052722180374,123.65146891338694,437.8618691627537,35.886960105398586,9.039514030769977,0.46956162991911915,30.67454800536852,65.18476039027613,1.4596744011404157,data/images/frame_054.png,pollution_plume
2026-01-01 09:50:00,110,-6.912430430990107,107.6054133544541,71.18419687083565,79.82360654841948,108.9222785787606,439.22042299559314,33.24094818844997,8.691420839765824,0.5854643353397315,30.955252452749985,59.72534755531344,0.901317841492126,data/images/frame_055.png,pollution_plume
2026-01-01 09:52:00,112,-6.912731803081592,107.6058596451283,77.2409774738283,67.7978410944738,103.37093899469306,465.23544363541805,38.60092284216671,7.634297995244417,0.4444211383151919,31.285063981326196,59.752337841055564,1.6013621197389878,data/images/frame_056.png,pollution_plume
2026-01-01 09:54:00,114,-6.913170736009435,107.60489824016817,71.80822803735157,65.42889884308715,105.45519164666155,446.01192108541795,35.71229442433029,7.1428512384544005,0.3912242185142003,30.29151990570668,60.58276067336119,2.1000517493269175,data/images/frame_057.png,pollution_plume
2026-01-01 09:56:00,116,-6.913089088112693,107.60504993946783,73.99723924950644,70.84000453349131,116.71805903274415,433.84172838889754,31.591929097760726,8.77378899581345,0.4205367507554109,30.588189656798303,58.0820210681855,1.122230046572159,data/images/frame_058.png,pollution_plume
2026-01-01 09:58:00,118,-6.913365634805718,107.60486184484382,70.01221768598086,71.3558792391308,105.82770757395961,447.3944658658052,36.39609999512632,8.463089203886128,0.4867745257464449,30.862306514171674,61.30997590845131,1.8227966946747673,data/images/frame_059.png,pollution_plume
2026-01-01 10:00:00,120,-6.914318238803277,107.60501789701198,75.50569912454577,64.28566919966545,121.29959893637573,441.26901352550226,30.479386546030156,9.401050675152186,0.6116094617504078,31.44565290338167,62.50385228597736,1.4644571599486642,data/images/frame_060.png,pollution_plume
2026-01-01 10:02:00,122,-6.914040575740555,107.6051601518953,73.96871326531769,61.08105800551306,123.45696682896667,437.52526645716665,32.57308385175398,9.050622712012526,0.473562274707793,30.943868374791478,62.860424085604784,1.680344749087675,data/images/frame_061.png,pollution_plume
2026-01-01 10:04:00,124,-6.914399816706175,107.60443756144525,72.61205285979361,69.11955342649725,122.65139174129826,454.2467936138866,31.504812599874796,7.845989713029125,0.41443305567749655,30.610372555502597,58.07275930626241,1.512497166960838,data/images/frame_062.png,pollution_plume
2026-01-01 10:06:00,126,-6.915063022368933,107.60471076236485,71.96439524752428,74.31455102563208,121.82950031388137,443.27823277234734,32.712776395088866,6.7205684580504,0.5617196215812084,29.749758479852336,61.09003420279467,1.851234867134103,data/images/frame_063.png,pollution_plume
2026-01-01 10:08:00,128,-6.915361296330281,107.60438426394147,70.82480580376685,76.15405913300116,97.50296077048368,445.82325361303805,29.647174696523038,7.722268222781923,0.5783545728705287,30.431691112913473,60.02542985484311,1.5666700817766903,data/images/frame_064.png,pollution_plume
2026-01-01 10:10:00,130,-6.915269623435262,107.60406386687032,63.22055379448163,75.65747177965538,125.94850085498146,409.26701698283694,36.879007169946576,8.71459643124331,0.3899319370616584,29.6519583148676,61.62235503642904,1.4676094462948353,data/images/frame_065.png,pollution_plume
2026-01-01 10:12:00,132,-6.915289602843938,107.60471353239708,67.97685774181942,69.44666239729781,122.71701212782679,444.9637912014643,38.39328123340602,8.084055766605728,0.4183712023190202,31.312570623204273,61.72385920468179,2.052510200233766,data/images/frame_066.png,pollution_plume
2026-01-01 10:14:00,134,-6.9159336404330976,107.60423325544346,68.45935040002942,62.98954881424958,94.77617393074516,422.49065255320824,32.91952649260894,7.407031799955766,0.4717304909044439,30.57064398380461,62.78851503783113,0.7460920774340869,data/images/frame_067.png,pollution_plume
2026-01-01 10:16:00,136,-6.916244893429746,107.60415253725375,64.84674666102828,72.40259937556227,122.60366181200195,436.35110391934813,36.958423642525034,7.253638390963215,0.4142038497591881,30.707420109226604,61.980549213006256,0.7506089544036669,data/images/frame_068.png,pollution_plume
2026-01-01 10:18:00,138,-6.916449019909458,107.60432319196674,66.05143717107924,70.45020720623867,99.80771291255729,438.65575234312223,30.5768900798751,8.051151700524526,0.4572263913872265,29.21650445204625,57.665675836092305,1.1134843441146245,data/images/frame_069.png,pollution_plume
2026-01-01 10:20:00,140,-6.916779061070206,107.60391427567441,71.60893284473482,58.826576004617166,113.97457775905605,424.45479689960473,34.397914116455794,7.464562219784845,0.581059692495329,30.02156123674636,67.18459560073248,1.3219350590918226,data/images/frame_070.png,pollution_plume
2026-01-01 10:22:00,142,-6.917323618594657,107.60403282363174,70.45820574019011,65.66648101185538,93.33468561960015,434.54101562535357,31.696230686573976,6.946137593051355,0.5922965375495504,29.413034461887904,61.35275412358356,1.09672362024081,data/images/frame_071.png,pollution_plume
2026-01-01 10:24:00,144,-6.917063795775882,107.6042718935198,66.84723030203237,23.72100222050795,50.46537533249555,438.22894248608503,18.46328571089329,7.409349826385471,0.27090645174987915,30.481129823708095,59.38940330937909,1.3723114530858604,data/images/frame_072.png,normal
2026-01-01 10:26:00,146,-6.917548380102694,107.60374100611193,66.50436679297522,17.467071875061336,48.23147169220084,440.56559151615414,14.594070904495048,6.381846221754555,0.2747120182190929,28.852155425094203,63.34808747026668,0.2,data/images/frame_073.png,normal
2026-01-01 10:28:00,148,-6.918000024378344,107.60437090964356,65.09887961679512,19.014152817242366,45.35080287543233,433.54578905939206,14.051551885017314,6.681745209582034,0.22159783715060494,30.308327438083232,66.56251799175654,1.4653067479322226,data/images/frame_074.png,normal
2026-01-01 10:30:00,150,-6.917898278473157,107.60380947889806,63.89458146569121,18.924902787803294,40.82054258052999,446.3607907621475,15.590907023017484,5.688034894410447,0.2511077063219287,30.029467990606964,63.21262735740795,1.6487455501609123,data/images/frame_075.png,normal
2026-01-01 10:32:00,152,-6.918255304894148,107.60341920720526,65.10139275878183,17.915639282512664,46.67845823971153,428.5997585853199,15.292896715320321,7.453388117621707,0.27701015120784067,30.359604118416215,63.7301867167548,1.6708756685292028,data/images/frame_076.png,normal
2026-01-01 10:34:00,154,-6.918155158308741,107.60414205996338,63.7863916508947,21.384226014084405,48.595620547800415,430.6427900311469,14.68217532017403,6.36125963047774,0.25604803641619767,30.137514893743425,64.85545600729233,1.5122495115060999,data/images/frame_077.png,normal
2026-01-01 10:36:00,156,-6.918825848632303,107.60392027443774,65.86206371135744,18.19841577097109,51.09875118480287,424.4660645408911,12.853238864029048,5.79327812342013,0.21500155355446432,29.75922381097471,64.97784505654737,1.6258311866343156,data/images/frame_078.png,normal
2026-01-01 10:38:00,158,-6.919026085414854,107.60379897728451,62.61196096641665,21.95327173086709,47.121104477173496,404.2996211461435,15.018854544055582,4.822320668457931,0.24191072489477872,30.154849095358852,64.09024979702383,1.630392085206458,data/images/frame_079.png,normal
2026-01-01 10:40:00,160,-6.919241973214904,107.60417133904045,66.99109777501802,19.785895274282392,44.10354078918508,440.54940464812245,14.51855935943662,7.1490266233400535,0.25857806323078203,29.914339499658027,62.14736557972832,1.7191428761369445,data/images/frame_080.png,normal
2026-01-01 10:42:00,162,-6.919669849480839,107.60420616985618,65.36533762413335,19.770217158117706,46.33464349842751,416.37102892879085,16.16339095781639,5.450010836948437,0.23732489984199953,29.815150433738587,61.65439183294991,1.2810663034537608,data/images/frame_081.png,normal
2026-01-01 10:44:00,164,-6.919582250727743,107.60463685195447,59.01533112081357,21.303048915776774,45.69985175609865,425.1205296676888,17.8524296513101,6.018221872108641,0.2716627874634315,30.37702871519891,64.1008153567081,1.7608970940554385,data/images/frame_082.png,normal
2026-01-01 10:46:00,166,-6.919936993986505,107.60408340315347,59.84560299679397,20.61920857564394,38.51140771348906,423.3443148108734,12.233648412286803,5.594245339700881,0.2500999734485534,29.863927259187733,67.50895726681824,1.6277009822892736,data/images/frame_083.png,normal
2026-01-01 10:48:00,168,-6.919599701335046,107.60488356259157,61.25278573961216,22.12525671804038,43.657876183816335,426.55789693882423,14.237790325680281,5.1484855890884305,0.2070519901998843,30.248863740771075,64.67922480420599,1.6420500133409113,data/images/frame_084.png,normal
2026-01-01 10:50:00,170,-6.919906624928551,107.60420463196091,61.212313452226994,19.696452272410085,48.77351294398427,443.3283217911893,15.7419670620245,6.989715179292358,0.27803808298301147,29.54994837328756,66.23448414707374,1.8005687866637925,data/images/frame_085.png,normal
2026-01-01 10:52:00,172,-6.9199144707913955,107.604529471582,64.82068617069129,18.1786812427857,39.57965797804055,439.1748179405546,16.25027394476837,7.3460057212525784,0.24167259319441387,29.722503525498034,61.68456511632279,2.0272042830779347,data/images/frame_086.png,normal
2026-01-01 10:54:00,174,-6.920598377675669,107.60442739268952,63.39375218051989,22.2146758910858,38.631188981235056,428.10013319566957,14.636981316874524,5.503134185379203,0.24416723409315616,29.46619371493817,67.4461461932356,1.7018736077177885,data/images/frame_087.png,normal
2026-01-01 10:56:00,176,-6.920455656379966,107.60454074016006,68.50045230626762,19.472158007522044,41.84553977827149,413.6420667979018,17.01960500659613,5.919627815890621,0.28398949321014066,29.327862162285047,64.18935133810598,1.1422288067263302,data/images/frame_088.png,normal
2026-01-01 10:58:00,178,-6.920479212205211,107.60474737495576,63.05526179015119,17.064584714854007,40.55930413755691,421.23560913607366,15.683725970129657,6.380433550573948,0.2439978627797329,29.31497177128603,69.28616482327517,1.113929244061396,data/images/frame_089.png,normal
2026-01-01 11:00:00,180,-6.92031041978268,107.60513419270676,64.04508219785703,23.427408480323418,43.50044971644871,420.28062840856705,17.0099286526981,3.993538194975385,0.2200906057460415,29.687211922126842,65.86364072389384,1.7799485420668502,data/images/frame_090.png,normal
2026-01-01 11:02:00,182,-6.920917830757613,107.60493295081015,62.93584834561396,27.643246078634093,51.13456475903073,414.54240757280667,13.629492072364714,4.989121364074171,0.2098536933115277,28.516189815577526,62.91457020601043,1.7268407264010186,data/images/frame_091.png,normal
2026-01-01 11:04:00,184,-6.920691366068403,107.60492971596568,63.68675399407151,23.016061040413888,44.954236115128495,402.8732074282896,15.756130924530135,5.224626899756628,0.2754902847652123,28.4146479916293,63.67037488272057,2.132586069870147,data/images/frame_092.png,normal
2026-01-01 11:06:00,186,-6.920690986301707,107.60499851617435,63.26846820448768,25.89271441451157,47.68301266627212,414.8929475676786,15.510245518619168,7.370288345176369,0.3108722279342902,29.239258876308618,67.30779657899767,2.0841827136404563,data/images/frame_093.png,normal
2026-01-01 11:08:00,188,-6.92100653951559,107.60528215125846,68.98084552358645,23.54454663498567,42.78654266623978,409.4389962051006,12.897479250339794,5.214065328511472,0.24213448408379656,28.53864013455901,62.67114504462555,2.0166177428190446,data/images/frame_094.png,normal
2026-01-01 11:10:00,190,-6.920125348514532,107.60576677406095,67.5277127433782,16.699335599294432,37.16863978221636,394.81170223949545,10.02130309379072,4.7906276611717,0.29957023104273395,28.734786644915182,65.71657800321543,1.9903577144261142,data/images/frame_095.png,normal
2026-01-01 11:12:00,192,-6.920688096694941,107.60620077921541,66.47299503189166,82.17161122074653,115.73118586439077,600.5304431204097,15.058811881051358,5.272621012163903,0.2407541692652681,33.19890891644504,55.749718659584424,2.4766221978478296,data/images/frame_096.png,fire_smoke
2026-01-01 11:14:00,194,-6.920841410673415,107.60607733439454,67.35438569446028,89.28769035455922,123.00658472009258,541.868213605617,15.89818363396946,5.73443458015606,0.26094033108610537,33.24090038763177,61.06632877176481,2.792906167409263,data/images/frame_097.png,fire_smoke
2026-01-01 11:16:00,196,-6.92079394342307,107.60634520409246,63.898200202925345,91.41187916016521,109.43108912817559,594.4201093722783,14.179524474932295,6.2869446528236015,0.26252000132642567,33.811397316938454,59.154516777328695,2.384549513092867,data/images/frame_098.png,fire_smoke
2026-01-01 11:18:00,198,-6.920383029742684,107.60685910425454,70.88155049686421,90.13915192921701,116.28738552053704,575.9825805961758,14.65466386581416,5.448726882083271,0.30601888976190805,31.56101541219661,57.22489246470478,2.2309728495703283,data/images/frame_099.png,fire_smoke
2026-01-01 11:20:00,200,-6.9207851446738085,107.60667997781998,73.02931005145815,72.83179042393942,112.57768901233192,587.9123498801671,15.526772218690782,4.338084993057083,0.2621374090304273,32.964027336854606,61.04020910037461,2.3456521159202484,data/images/frame_100.png,fire_smoke
2026-01-01 11:22:00,202,-6.920207724402226,107.60709057926077,66.77536683758936,70.5286273242974,129.25547528058618,510.30652558636336,15.46708206049406,5.036568332291571,0.2912712702943102,31.78310346366782,56.16061249950207,2.979594732189169,data/images/frame_101.png,fire_smoke
2026-01-01 11:24:00,204,-6.919957284703143,107.6069333478485,66.37935860680506,74.24834866935718,134.60602679214696,531.5372230657313,13.818977514819492,6.151051856550506,0.23671771079045945,33.55243851493643,51.89165333637335,2.675360191036015,data/images/frame_102.png,fire_smoke
2026-01-01 11:26:00,206,-6.920017461654186,107.60751395270283,76.74821342044345,78.44138012769591,129.88636485567892,512.5178661455411,18.231506667988736,5.8023992989025555,0.267840984332812,33.725757587730975,54.83778477765756,2.7904748490721882,data/images/frame_103.png,fire_smoke
2026-01-01 11:28:00,208,-6.919912571133342,107.60805797880016,70.58856427296743,76.74315216034941,132.71557862880698,538.8677462164726,10.994864081830622,6.216778093584936,0.2791126363949486,33.42408009219923,56.554629778253194,2.5406244015916317,data/images/frame_104.png,fire_smoke
2026-01-01 11:30:00,210,-6.9202322956545075,107.60802113382427,70.9965783874062,83.15650813158766,118.20807898645583,549.632042079156,16.816803407403018,6.497042435755795,0.21935150477659787,31.62498523316011,61.68223989604896,2.8531763501366734,data/images/frame_105.png,fire_smoke
2026-01-01 11:32:00,212,-6.919965246618241,107.60813551492149,67.64262528671715,96.25354254909567,104.84325231822609,546.1954020104376,15.307435820850113,5.362057132449954,0.30779655683880086,31.394408114855,65.8068039246518,2.5747048413368785,data/images/frame_106.png,fire_smoke
